,ai_positionx,ai_positiony,ai_positionz,combatheadshot,combatlegshot,combattakedown,combattargettype,combattypeofkill,combatweaponused,enemyarch,isltl,killdist,playermovetype,playerpositionx,playerpositiony,playerpositionz,playervehicletype,takedownstate
4582,643.9944,-480.5655,109.968315,1,0,0.0,3,0,628841,0x6BF561D1,1,8.483524,3,642.7521,-488.12607,108.735825,Not in Vehicle,0.0
8312,478.0788,1740.1157,115.15266,0,0,0.0,3,0,1066493,0x6BF561D1,1,6.373008,3,477.08783,1733.4547,115.57345,Not in Vehicle,0.0
5039,-1599.1979,-1591.959,106.847565,1,0,0.0,3,0,1075068,0xFC6A70F8,1,12.459479,3,-1611.9857,-1589.2627,103.91991,Not in Vehicle,0.0
1584,-321.96326,1390.7911,103.85939,1,0,0.0,3,0,1066495,0x6BF561D1,1,6.347547,1,-326.85373,1387.7766,101.1599,Not in Vehicle,0.0
3237,833.8009,-527.4176,111.305275,0,0,0.0,3,0,1075114,0xFC6A70F8,1,4.890434,2,834.19727,-523.49207,108.4227,Not in Vehicle,0.0
1374,648.3618,-483.29422,108.57766,0,0,0.0,3,0,1075121,0xB2B12B51,1,2.474418,4,650.3348,-485.3,108.11997,Not in Vehicle,0.0
8212,-1112.8033,-90.85613,108.199005,0,0,0.0,3,0,1075142,0x8B6C0CD4,1,21.322426,5,-1090.2815,-89.06232,104.741104,Not in Vehicle,0.0
6570,-1524.6641,325.72717,14.933524,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,25.622173,3,-1521.8667,300.72714,10.120042,Not in Vehicle,0.0
2428,853.9,-954.9,249.0,1,0,0.0,3,0,1075075,0x2F7B991A,1,24.512972,1,830.45306,-948.41754,246.73633,Not in Vehicle,0.0
9370,633.65356,-491.361,112.23727,1,0,0.0,3,0,628841,0xB2B12B51,1,6.553689,1,632.9294,-485.44858,109.50418,Not in Vehicle,0.0
9266,642.266,-489.13663,112.699005,0,0,0.0,3,0,628841,0x6BF561D1,1,8.931541,3,638.5732,-482.24744,109.56677,Not in Vehicle,0.0
3573,-1252.5237,-1254.156,105.75791,1,0,0.0,3,0,628841,0xF487EE76,1,17.694199,2,-1257.2554,-1268.543,114.907074,Not in Vehicle,0.0
7835,-954.76807,492.5719,99.79191,1,0,0.0,3,0,1075068,0x6BF561D1,1,6.267745,1,-951.48315,497.1242,97.00435,Not in Vehicle,0.0
637,-1624.1997,396.00235,102.08053,1,0,0.0,3,0,628842,0x6BF561D1,1,6.76562,3,-1630.0851,398.28552,101.48628,Not in Vehicle,0.0
9040,-899.96045,720.7437,234.36029,0,1,0.0,3,0,525027,0x6BF561D1,1,21.307552,1,-913.96466,722.4262,231.33698,Not in Vehicle,0.0
7559,-151.55179,-971.7888,115.42133,0,0,0.0,3,0,1075068,0x6BF561D1,1,19.393923,3,-150.48509,-952.29987,110.24035,Not in Vehicle,0.0
3664,-1461.9899,430.2928,103.367516,0,0,0.0,3,0,1046713,0x6BF561D1,1,8.869967,3,-1459.3933,421.33563,100.14497,Not in Vehicle,0.0
6450,179.3018,-447.91177,108.47465,0,0,0.0,3,0,1071245,0x6BF561D1,1,24.976904,1,166.92677,-453.05118,129.55286,Not in Vehicle,0.0
7136,-1522.8473,174.28093,8.989338,1,0,0.0,3,0,628842,0x8B6C0CD4,1,5.313447,3,-1523.5923,178.75389,6.245042,Not in Vehicle,0.0
9968,-1889.8125,-1728.735,110.65345,0,0,0.0,4,0,1075121,0xAAD6A3AD,1,9.846973,1,-1897.833,-1727.322,105.1183,Not in Vehicle,0.0
3622,-292.89813,166.64851,123.043526,0,0,0.0,3,0,1071245,0x6BF561D1,1,24.802658,1,-272.63144,180.8645,121.51424,Not in Vehicle,0.0
5542,639.16156,-464.55423,112.059494,0,0,0.0,3,0,628841,0x6BF561D1,1,8.123941,1,640.6786,-471.05164,108.13989,Not in Vehicle,0.0
841,659.82135,-504.08197,110.6351,1,0,0.0,3,0,1075121,0x6BF561D1,1,8.573359,1,652.3237,-500.86975,107.995056,Not in Vehicle,0.0
5535,641.20465,-479.74487,111.604675,1,0,0.0,3,0,628841,0x6BF561D1,1,10.511523,3,632.47046,-483.5794,109.07466,Not in Vehicle,0.0
5999,639.0881,-491.94992,111.666824,0,0,0.0,3,0,628841,0x6BF561D1,1,15.245466,5,646.61615,-477.86615,108.129814,Not in Vehicle,0.0
2179,-700.70233,726.20905,90.29353,1,0,0.0,3,0,1075121,0x6BF561D1,1,11.942412,1,-712.2656,723.6764,88.713295,Not in Vehicle,0.0
1908,-272.3322,421.3698,126.05652,0,0,0.0,3,0,1075121,0x6BF561D1,1,10.919271,16,-261.47217,420.85,125.046715,Not in Vehicle,0.0
3618,-264.63547,173.26762,124.05914,0,0,0.0,3,0,1071245,0x6BF561D1,1,10.691316,2,-271.95673,180.6281,121.50484,Not in Vehicle,0.0
2293,-706.21716,706.5619,91.101395,0,0,0.0,3,0,1075121,0x6BF561D1,1,7.510234,3,-699.8256,710.39105,88.72455,Not in Vehicle,0.0
6320,535.5855,-1532.2412,110.08043,1,0,0.0,3,0,1071245,0x6BF561D1,1,9.034651,1,531.99414,-1524.605,106.85308,Not in Vehicle,0.0
2894,-260.66226,170.98047,118.82079,1,0,0.0,3,0,1149869,0x6BF561D1,1,26.262617,1,-276.729,170.53175,130.66377,Not in Vehicle,0.0
9145,96.493515,-115.87981,101.764305,0,0,0.0,3,0,1149869,0x6BF561D1,1,21.366999,3,81.159935,-176.62672,99.143616,Not in Vehicle,0.0
1469,-882.4604,374.33505,109.48248,0,0,0.0,5,0,628842,0xB2B12B51,1,7.755141,1,-877.7387,368.2403,108.64469,Not in Vehicle,0.0
6456,179.19629,-448.6086,115.01388,0,0,0.0,3,0,1071245,0x6BF561D1,1,19.403187,1,167.06267,-452.9277,129.5261,Not in Vehicle,0.0
1767,-401.8273,-1733.1294,97.05835,0,0,0.0,5,0,628842,0x5E307390,1,3.607351,1,-400.8676,-1736.533,96.345795,Not in Vehicle,0.0
5387,-286.44293,439.888,119.954475,1,0,0.0,3,0,1047189,0x6BF561D1,1,7.206993,1,-293.16202,439.7305,117.352585,Not in Vehicle,0.0
9378,636.55066,-490.83908,111.68666,0,0,0.0,3,0,628841,0x6BF561D1,1,8.338403,4,634.29114,-482.63773,109.540344,Not in Vehicle,0.0
2095,447.88855,260.7937,107.56482,0,0,0.0,3,0,1075121,0x6BF561D1,1,19.164648,1,445.6713,241.92197,105.06977,Not in Vehicle,0.0
6086,745.52563,1277.2211,99.05658,1,0,0.0,3,0,1075121,0xB2B12B51,1,3.538918,1,743.7104,1274.4805,97.74588,Not in Vehicle,0.0
565,599.98865,392.89175,116.49586,0,0,0.0,3,0,1068245,0xF487EE76,1,14.444625,2,607.52405,380.77032,114.27409,Not in Vehicle,0.0
7764,631.37555,-491.00073,111.71443,0,0,0.0,3,0,628841,0xB2B12B51,1,7.345771,1,630.3437,-484.46252,108.52892,Not in Vehicle,0.0
8562,-1901.9281,-1715.8429,107.97998,1,0,0.0,4,0,628841,0xAAD6A3AD,1,7.014919,1,-1899.2102,-1721.6433,105.12038,Not in Vehicle,0.0
5773,642.8429,-492.47134,110.72864,0,0,0.0,3,0,628841,0x6BF561D1,1,8.659552,3,644.44006,-484.64355,108.171394,Not in Vehicle,0.0
7646,-912.3181,88.03338,102.09873,1,0,0.0,3,0,1075142,0x8B6C0CD4,1,12.715502,3,-905.1564,98.267876,99.532875,Not in Vehicle,0.0
118,-1117.3678,-1578.5043,106.0255,0,0,0.0,3,0,1071248,0x6BF561D1,1,9.302207,1,-1126.0443,-1575.7185,104.1577,Not in Vehicle,0.0
1062,646.7023,-472.043,114.553,0,0,0.0,3,0,628841,0x6BF561D1,1,13.115736,1,653.7156,-481.78284,108.14116,Not in Vehicle,0.0
9276,636.179,-489.82825,111.83763,1,0,0.0,3,0,628841,0xFC6A70F8,1,8.383857,1,632.7135,-482.7209,109.05103,Not in Vehicle,0.0
8477,520.23157,1706.0675,130.05017,1,0,0.0,3,0,628824,0xA46327C1,1,5.486819,3,515.53156,1707.3491,127.544785,Not in Vehicle,0.0
9795,839.3552,-525.7277,112.865005,0,0,0.0,3,0,628841,0xFC6A70F8,1,7.200172,2,834.11255,-523.5895,108.41588,Not in Vehicle,0.0
254,502.7187,358.14127,105.48958,1,0,0.0,3,0,1075121,0x6BF561D1,1,4.164374,3,503.0837,354.5629,105.05806,Not in Vehicle,0.0
7429,635.9241,-490.79712,111.018654,1,0,0.0,3,0,628841,0x6BF561D1,1,5.148232,1,632.28217,-487.91348,108.797386,Not in Vehicle,0.0
6443,-1035.7184,150.19745,20.628416,0,0,0.0,3,0,1071245,0x9657CFFB,1,4.714276,1,-1038.7668,147.62076,18.12004,Not in Vehicle,0.0
1518,828.86914,-518.579,112.15266,0,0,0.0,3,0,628841,0x6BF561D1,1,10.310761,1,827.25024,-509.14545,108.31867,Not in Vehicle,0.0
1851,-1135.2222,530.42896,129.4209,0,0,0.0,3,0,1068245,0x6BF561D1,1,20.49681,1,-1115.2012,533.37067,126.16112,Not in Vehicle,0.0
2931,844.9712,-954.2153,252.99194,0,0,0.0,3,0,525019,0xB2B12B51,1,5.637554,1,841.3042,-950.7134,255.44843,Not in Vehicle,0.0
4684,631.1376,-484.69547,112.00491,1,0,0.0,3,0,628841,0xB2B12B51,1,8.25398,1,636.3632,-490.32697,108.98699,Not in Vehicle,0.0
7460,-549.16815,72.53938,95.772575,1,0,0.0,3,0,628841,0xFF798A5A,1,5.614237,1,-549.97253,67.692924,93.05514,Not in Vehicle,0.0
4262,-1543.9597,-217.48323,160.93863,1,0,0.0,3,0,525027,0x6BF561D1,1,17.62395,2,-1529.1855,-228.2639,160.9152,Not in Vehicle,0.0
7847,-318.3042,1417.3972,103.84816,0,0,0.0,3,0,1075121,0x6BF561D1,1,8.91694,3,-326.02448,1412.0161,101.44211,Not in Vehicle,0.0
2530,-182.4585,-482.86557,100.02996,0,0,0.0,5,0,628841,0x12FA11A9,1,1.65765,1,-183.87468,-482.86893,99.543884,Not in Vehicle,0.0
1610,-293.082,161.74124,125.70991,1,0,0.0,3,0,1071245,0x6BF561D1,1,28.26451,3,-272.68588,180.8852,121.51424,Not in Vehicle,0.0
3689,667.9634,1449.8922,103.89586,0,0,0.0,3,0,628841,0x6BF561D1,1,5.671309,1,663.87213,1450.826,100.07952,Not in Vehicle,0.0
1629,-269.0062,162.76163,120.25334,1,0,0.0,3,0,1071245,0x6BF561D1,1,18.699377,3,-272.79825,181.30745,121.51424,Not in Vehicle,0.0
7720,632.47943,-492.80136,110.92545,1,0,0.0,3,0,628841,0x6BF561D1,1,6.698665,1,632.34924,-486.3139,109.2617,Not in Vehicle,0.0
9260,642.1936,-486.78946,112.2354,1,0,0.0,3,0,628841,0x6BF561D1,1,6.342965,4,645.93896,-484.4483,108.16856,Not in Vehicle,0.0
681,-1108.5769,541.2647,122.25368,0,0,0.0,3,0,1046713,0x6BF561D1,1,2.744752,1,-1110.9365,541.2313,123.65537,Not in Vehicle,0.0
708,-1240.3291,249.71913,18.114832,0,0,0.0,3,0,1071245,0x6BF561D1,1,7.006198,1,-1246.3147,250.11485,14.495042,Not in Vehicle,0.0
5165,-1373.1359,235.3174,8.575565,0,0,0.0,3,0,1075142,0x8B6C0CD4,1,19.095695,4,-1378.3206,254.93468,6.245042,Not in Vehicle,0.0
5257,576.49994,-955.8246,111.734474,0,0,0.0,3,0,1046713,0xFF798A5A,1,4.646447,1,574.9166,-960.1677,111.26572,Not in Vehicle,0.0
485,-297.75812,438.7453,122.96883,0,0,0.0,3,0,1046713,0x6BF561D1,1,8.617874,1,-305.08923,436.60858,118.97567,Not in Vehicle,0.0
2460,-291.1876,168.76907,126.33726,1,0,0.0,3,0,628841,0x6BF561D1,1,27.257038,16,-273.2272,188.70123,121.533775,Not in Vehicle,0.0
3719,249.84589,1047.682,114.404816,1,0,0.0,3,0,1046713,0x6BF561D1,1,29.522812,3,277.56256,1043.4702,104.68915,Not in Vehicle,0.0
2502,-536.16766,125.209946,113.904015,0,0,0.0,3,0,525027,0xFC6A70F8,1,19.037695,1,-523.6673,124.943054,112.35745,Not in Vehicle,0.0
5802,639.85016,-479.86157,111.53311,1,0,0.0,3,0,628841,0x6BF561D1,1,5.620043,3,644.0033,-480.0442,108.172554,Not in Vehicle,0.0
1399,656.4673,-502.07468,111.82317,0,0,0.0,3,0,628841,0x6BF561D1,1,17.471405,3,639.16437,-501.94925,107.987404,Not in Vehicle,0.0
2988,-251.76399,-1355.3374,106.583145,1,0,0.0,3,0,628841,0xB2B12B51,1,7.718558,3,-255.59753,-1349.7211,103.94274,Not in Vehicle,0.0
5073,-1062.0079,123.63524,21.117748,0,0,0.0,3,0,1075104,0x9657CFFB,1,3.469962,1,-1060.5808,122.623245,18.121113,Not in Vehicle,0.0
5142,-1377.0974,142.12466,9.784352,0,0,0.0,3,0,1075104,0x8B6C0CD4,1,2.899166,1,-1377.2983,144.62744,8.334904,Not in Vehicle,0.0
1546,-275.86438,438.0514,125.728424,0,0,0.0,3,0,1066493,0x6BF561D1,1,30.08232,1,-305.12854,436.36368,118.97145,Not in Vehicle,0.0
480,-1519.2506,-537.1552,110.55167,1,0,0.0,3,0,1071245,0x6BF561D1,1,17.491241,1,-1503.7639,-545.0426,108.57487,Not in Vehicle,0.0
9265,633.6727,-494.7277,112.77736,1,0,0.0,3,0,628841,0x6BF561D1,1,6.005357,4,633.1712,-490.4463,108.762375,Not in Vehicle,0.0
1481,-1274.2891,-936.94727,111.166176,1,0,0.0,3,0,1075121,0x6BF561D1,1,12.263238,1,-1285.4564,-941.0614,108.11299,Not in Vehicle,0.0
3931,848.95264,-947.5711,259.47562,1,0,0.0,3,0,628841,0x6BF561D1,1,10.190459,1,843.6227,-943.05676,252.05542,Not in Vehicle,0.0
8359,-1428.6597,199.90717,15.238169,1,0,0.0,3,0,1075142,0x8B6C0CD4,1,22.701288,4,-1446.1693,215.47609,11.070638,Not in Vehicle,0.0
8106,500.8329,1715.384,129.32158,0,0,0.0,3,0,1066493,0x6BF561D1,1,10.222807,1,510.89346,1715.751,127.544785,Not in Vehicle,0.0
8646,-1886.4072,-1727.19,118.43616,1,0,0.0,4,0,628824,0xAAD6A3AD,1,16.583706,2,-1895.8649,-1730.0181,105.110535,Not in Vehicle,0.0
1502,418.24744,-360.54562,111.78184,0,0,0.0,3,0,628841,0x6BF561D1,1,23.636715,1,441.3228,-358.3754,107.143814,Not in Vehicle,0.0
2080,850.2262,-540.7641,113.93518,1,0,0.0,3,0,1068245,0xFC6A70F8,1,24.143536,2,833.7962,-523.9562,108.42181,Not in Vehicle,0.0
8579,484.5138,1723.5742,117.30769,1,0,0.0,3,0,628824,0x6BF561D1,1,7.682463,3,479.67188,1728.834,115.63003,Not in Vehicle,0.0
8083,-301.72897,434.5528,122.05479,0,0,0.0,3,0,628824,0x6BF561D1,1,8.771595,1,-309.83258,433.2129,118.976295,Not in Vehicle,0.0
5239,-1526.0763,-228.56927,159.59729,1,0,0.0,3,0,1075142,0xF487EE76,1,6.986886,1,-1531.283,-232.44019,157.00436,Not in Vehicle,0.0
2536,-1509.4827,203.2219,126.5503,0,1,0.0,3,0,525027,0x6BF561D1,1,18.812761,16,-1502.002,221.60497,120.46002,Not in Vehicle,0.0
2469,-282.6658,170.51463,124.00015,1,0,0.0,3,0,628841,0xFC6A70F8,1,13.622826,2,-278.90488,183.36926,121.510956,Not in Vehicle,0.0
2665,754.0681,1281.4058,98.101204,0,0,0.0,3,0,1075142,0x6BF561D1,1,7.040985,1,748.0346,1277.7935,97.74978,Not in Vehicle,0.0
873,-1041.651,-1472.0042,108.14066,0,0,0.0,3,0,525023,0xFC203B28,1,0.0,1,-1052.4241,-1479.9265,113.1146,Not in Vehicle,0.0
356,-269.7293,177.29915,124.80808,0,0,0.0,3,0,1075068,0x6BF561D1,1,4.097393,2,-269.69635,179.71266,121.508354,Not in Vehicle,0.0
301,-1540.903,-244.77931,158.29431,0,0,0.0,3,0,1071245,0x6BF561D1,1,15.431537,4,-1535.0227,-229.89575,157.008,Not in Vehicle,0.0
1323,625.6625,-501.50723,111.96356,1,0,0.0,3,0,1075121,0x6BF561D1,1,7.424407,1,628.61365,-507.04407,107.99498,Not in Vehicle,0.0
2205,582.046,1011.87036,105.74512,0,0,0.0,3,0,1075104,0xB2B12B51,1,10.9907,1,586.68176,1019.7843,99.475464,Not in Vehicle,0.0
4461,634.6133,-482.35226,112.386055,1,0,0.0,3,0,628841,0x6BF561D1,1,11.009728,3,633.4492,-492.76413,108.162445,Not in Vehicle,0.0
5928,629.1677,-487.16956,112.01337,1,0,0.0,3,0,628841,0x6BF561D1,1,5.284421,3,632.2964,-483.55005,108.970634,Not in Vehicle,0.0
6855,603.27167,1003.66736,59.60937,0,0,0.0,3,0,1075121,0x4A22FC60,1,17.039755,5,584.13025,1003.54474,54.009483,Not in Vehicle,0.0
5555,651.55255,-496.721,112.864975,0,0,0.0,3,0,628841,0x6BF561D1,1,15.637448,3,640.2855,-486.83447,109.56205,Not in Vehicle,0.0
2534,-1507.752,201.25989,121.99114,0,1,0.0,3,0,525027,0x6BF561D1,1,11.927484,16,-1506.0345,213.3155,121.17936,Not in Vehicle,0.0
8159,-1112.5345,539.5953,124.7376,1,0,0.0,3,0,628841,0x2F7B991A,1,5.539665,3,-1116.512,539.59033,121.81503,Not in Vehicle,0.0
1815,-859.5716,279.8676,102.35695,0,0,0.0,3,0,628824,0x6BF561D1,1,22.75972,10,-853.27606,260.40546,98.50101,Brawler_Civ_Taxi_OCO,0.0
6240,257.09552,-1320.4425,110.75899,0,0,0.0,5,0,1075066,0xC267B78A,1,6.069849,16,262.26273,-1320.3193,107.57655,Not in Vehicle,0.0
7464,935.7977,-1137.5157,112.70688,0,0,0.0,3,0,1046713,0xB2B12B51,1,6.762698,1,941.67535,-1135.2747,110.22391,Not in Vehicle,0.0
8553,-1900.7991,-1714.8727,107.64752,0,0,0.0,4,0,628824,0xAAD6A3AD,1,8.100448,1,-1902.6455,-1722.3315,105.11772,Not in Vehicle,0.0
7002,-1518.7585,208.92993,12.172738,1,0,0.0,3,0,628842,0x8B6C0CD4,1,30.241411,3,-1519.969,178.94939,6.245042,Not in Vehicle,0.0
8137,-1894.5581,-1732.6906,107.29479,1,0,0.0,4,0,1149869,0xAAD6A3AD,1,26.01767,1,-1905.6765,-1734.713,109.953445,Not in Vehicle,0.0
5917,650.2945,-486.97284,111.98797,0,0,0.0,3,0,628841,0x6BF561D1,1,8.355551,3,647.2646,-494.91376,108.14515,Not in Vehicle,0.0
7869,711.8113,-1475.801,113.37356,1,0,0.0,3,0,1066492,0xF487EE76,1,4.709172,2,708.1039,-1478.6705,112.95543,Not in Vehicle,0.0
399,-266.3648,169.67873,120.67759,0,0,0.0,3,0,525023,0x6BF561D1,1,0.0,1,-275.98212,173.41777,129.03076,Not in Vehicle,0.0
638,-1539.6583,-230.33778,162.62042,1,0,0.0,3,0,525027,0x6BF561D1,1,6.146802,1,-1540.3647,-235.2744,159.01373,Not in Vehicle,0.0
2118,-1043.2103,-1469.1239,110.619446,0,0,0.0,3,0,525023,0xFC203B28,1,0.0,1,-1048.3008,-1458.9043,112.55309,Not in Vehicle,0.0
4953,843.46796,-535.4268,112.17334,1,0,0.0,3,0,1047189,0xFC6A70F8,1,6.816761,1,841.7118,-529.8143,108.726105,Not in Vehicle,0.0
1261,680.7486,-677.3944,112.1525,0,0,0.0,3,0,628841,0x6BF561D1,1,13.214633,3,689.4801,-686.702,110.11357,Not in Vehicle,0.0
4676,651.94775,-485.64478,111.175125,0,0,0.0,3,0,628841,0xB2B12B51,1,6.699547,3,646.3267,-485.08862,108.163994,Not in Vehicle,0.0
2632,-1538.3792,-203.63269,159.53183,0,0,0.0,3,0,628824,0xB2B12B51,1,4.594836,1,-1540.1472,-206.78459,156.69423,Not in Vehicle,0.0
5509,-1027.3204,-841.2189,111.93284,0,0,0.0,3,0,1066492,0x6BF561D1,1,8.826177,3,-1019.65955,-837.385,108.94886,Not in Vehicle,0.0
2944,-776.8365,-357.3741,116.2119,1,0,0.0,3,0,1075114,0x6BF561D1,1,5.429934,1,-777.114,-352.6562,113.53826,Not in Vehicle,0.0
9885,681.3907,-498.66818,110.27257,0,0,0.0,3,0,628841,0x6BF561D1,1,4.304559,3,678.1991,-495.6478,108.18121,Not in Vehicle,0.0
6536,-1439.4207,189.25037,13.626707,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,24.763224,1,-1450.4214,211.3093,11.070427,Not in Vehicle,0.0
887,474.29236,-1461.7941,110.449646,0,0,0.0,3,0,1068245,0x6BF561D1,1,7.825975,1,467.9244,-1465.6343,108.0105,Not in Vehicle,0.0
3139,597.58093,369.06985,108.0549,0,0,0.0,3,0,1075104,0x9657CFFB,1,7.180626,1,594.9169,375.18497,105.396034,Not in Vehicle,0.0
7558,-1136.3756,-1574.9961,107.110374,0,0,0.0,3,0,1075068,0x6BF561D1,1,8.069236,1,-1130.1617,-1570.8002,104.12902,Not in Vehicle,0.0
6150,636.7798,-494.9052,111.27059,0,0,0.0,3,0,628841,0x6BF561D1,1,6.550724,1,637.95917,-488.6911,109.56593,Not in Vehicle,0.0
113,-285.3798,175.39714,128.55356,0,0,0.0,3,0,525027,0x6BF561D1,1,17.463041,1,-269.53864,168.53784,131.0336,Not in Vehicle,0.0
4357,642.81775,-478.93362,110.06783,1,0,0.0,3,0,628841,0x6BF561D1,1,8.665935,1,634.2517,-479.5783,108.66297,Not in Vehicle,0.0
267,-1143.5516,532.1503,129.05894,0,0,0.0,3,0,1046713,0x6BF561D1,1,22.682737,16,-1121.5662,536.76685,125.92313,Not in Vehicle,0.0
2881,848.85406,-543.6721,110.64321,0,0,0.0,3,0,628841,0xFC6A70F8,1,24.9698,2,833.9994,-523.7253,108.41685,Not in Vehicle,0.0
1499,747.5856,1084.6277,102.18137,0,0,0.0,3,0,628841,0x6BF561D1,1,9.931759,1,749.3065,1093.9314,99.72732,Not in Vehicle,0.0
1313,-875.47485,385.49554,122.00636,0,0,0.0,3,0,628841,0x6BF561D1,1,10.23667,1,-866.73975,381.2683,118.74786,Not in Vehicle,0.0
2371,621.9653,979.7516,55.567284,1,0,0.0,3,0,1149869,0xE1313617,1,6.22165,1,622.27454,982.2917,51.93842,Not in Vehicle,0.0
3423,-218.3635,972.34766,123.27727,0,0,0.0,3,0,1087636,0x6BF561D1,1,12.130284,2,-227.85237,976.6125,117.037,Not in Vehicle,0.0
8226,-1519.5249,192.91238,8.550931,0,0,0.0,3,0,1075066,0x8B6C0CD4,1,20.175781,4,-1523.7145,171.99603,6.246093,Not in Vehicle,0.0
5839,627.99493,-496.62582,111.26286,0,0,0.0,3,0,628841,0xB2B12B51,1,8.256731,1,624.53577,-489.81186,108.14348,Not in Vehicle,0.0
7443,629.68506,-490.7449,110.39813,1,0,0.0,3,0,628841,0x6BF561D1,1,7.569694,1,633.89594,-484.51147,109.56405,Not in Vehicle,0.0
8013,635.78894,-489.1152,112.2513,1,0,0.0,3,0,628841,0xB2B12B51,1,4.851862,1,633.0771,-486.1214,109.56363,Not in Vehicle,0.0
5843,640.87854,-500.75458,111.509056,1,0,0.0,3,0,628841,0xFC6A70F8,1,11.168542,4,642.1422,-490.12122,108.41691,Not in Vehicle,0.0
7258,-1396.1323,229.61401,11.470799,0,0,0.0,3,0,628829,0x8B6C0CD4,1,19.98437,3,-1413.0476,241.23141,12.128449,Not in Vehicle,0.0
7108,-1450.6298,171.65822,13.622626,1,0,0.0,3,0,628842,0x8B6C0CD4,1,46.641525,3,-1446.4695,218.30759,11.070599,Not in Vehicle,0.0
2566,-1044.4563,-1471.0314,110.1977,0,0,0.0,3,0,525023,0xFC203B28,1,0.0,1,-1055.4647,-1466.9565,121.44382,Not in Vehicle,0.0
7885,652.2415,-481.02252,110.43924,0,0,0.0,3,0,628841,0x6BF561D1,1,9.758061,1,645.7261,-488.2197,108.16809,Not in Vehicle,0.0
3445,650.83856,-493.569,109.47911,0,0,0.0,5,0,1072123,0x12FA11A9,1,50.01184,16,650.8999,-493.57,109.51434,Not in Vehicle,0.0
792,430.3593,38.913616,104.421196,0,0,0.0,3,0,628841,0xB2B12B51,1,4.034974,3,431.17822,42.03941,101.79901,Not in Vehicle,0.0
8318,-1453.935,212.71518,14.009349,1,0,0.0,3,0,1087636,0x8B6C0CD4,1,9.121016,1,-1447.1841,218.09856,11.070556,Not in Vehicle,0.0
2565,589.5033,906.5727,126.14463,1,0,0.0,3,0,1066493,0xF487EE76,1,3.878236,3,592.21783,904.2317,124.342766,Not in Vehicle,0.0
2834,-1474.1251,421.01834,102.55585,0,0,0.0,3,0,1068245,0x6BF561D1,1,4.743692,2,-1474.3445,417.0004,100.09895,Not in Vehicle,0.0
8651,742.7733,1285.3468,102.99476,0,0,0.0,3,0,1087636,0x6BF561D1,1,8.924674,17,742.4099,1276.4639,100.14481,Not in Vehicle,0.0
8497,493.3885,1712.2812,126.18875,1,0,0.0,3,0,628838,0x6BF561D1,1,5.790778,1,498.3371,1710.7673,123.5899,Not in Vehicle,0.0
6098,-307.34747,436.64017,121.76137,0,1,0.0,3,0,1087636,0x6BF561D1,1,6.963139,1,-310.0555,430.86374,118.97148,Not in Vehicle,0.0
4740,641.01483,-483.91916,109.80352,0,0,0.0,3,0,628841,0x6BF561D1,1,6.659783,1,635.5942,-479.82324,108.76305,Not in Vehicle,0.0
3806,-551.15906,29.730839,105.602394,1,0,0.0,3,0,1075121,0xA46327C1,1,6.869618,1,-545.4623,30.29069,103.38423,Not in Vehicle,0.0
9200,64.397736,-231.23898,101.88953,0,0,0.0,3,0,1046713,0xB2B12B51,1,12.97405,3,71.78286,-220.91109,98.99487,Not in Vehicle,0.0
6377,-1519.0818,149.11887,8.676655,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,25.710403,3,-1544.3258,144.08815,6.251276,Not in Vehicle,0.0
1695,-1115.794,525.72205,129.78743,1,0,0.0,3,0,1149869,0x6BF561D1,1,12.363936,1,-1118.1067,533.8251,126.25801,Not in Vehicle,0.0
4147,-1514.8842,425.81174,96.36263,0,0,0.0,3,0,1075139,0x6BF561D1,1,5.146521,1,-1513.76,421.75385,93.403496,Not in Vehicle,0.0
3118,-1509.7404,-618.1181,107.252525,0,0,0.0,3,0,1075075,0xB2B12B51,1,7.704643,1,-1510.7544,-625.4643,105.16286,Not in Vehicle,0.0
6506,179.21205,-447.9308,131.43748,0,0,0.0,3,0,1071245,0x6BF561D1,1,13.442406,1,166.92677,-453.05118,129.55286,Not in Vehicle,0.0
6400,-939.2882,27.282236,102.220566,0,0,0.0,3,0,628842,0x8B6C0CD4,1,25.800795,3,-932.1531,1.931888,99.61401,Not in Vehicle,0.0
5991,656.4048,-494.51117,110.57051,1,0,0.0,3,0,628841,0x6BF561D1,1,7.351842,4,651.4524,-492.55032,108.14916,Not in Vehicle,0.0
6655,-1375.2317,236.08366,7.635241,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,30.048912,4,-1379.7548,266.2264,8.857319,Not in Vehicle,0.0
7259,-1452.2313,221.19917,13.297738,0,0,0.0,3,0,628829,0x8B6C0CD4,1,13.234459,3,-1450.0658,234.33357,10.122314,Not in Vehicle,0.0
9278,634.5217,-494.7535,110.72652,0,0,0.0,3,0,628841,0x6BF561D1,1,2.645845,1,634.3949,-494.79123,108.14434,Not in Vehicle,0.0
6352,-876.9733,365.78687,110.22531,0,0,0.0,3,0,628824,0x6BF561D1,1,14.32941,4,-866.0829,357.27594,104.291435,Not in Vehicle,0.0
7179,-1421.368,191.303,14.97724,1,0,0.0,3,0,628842,0x8B6C0CD4,1,29.945845,3,-1439.2596,215.14142,10.120041,Not in Vehicle,0.0
